sexe	naissance	origine_geo	residence	conjugal1	conjugal2	familial1	familial2	nb_enfants	situation_pro1	situation_pro2	situation_pro_autre	profession	diplome	pro_poker	exp_poker	is_jeu_avant	what_jeu_avant1	what_jeu_avant2	what_jeu_avant3	what_jeu_avant4	what_jeu_avant5	what_jeu_avant6	what_jeu_avant7	what_jeu_avant8	what_jeu_avant9	what_jeu_avant10	what_jeu_avant11	what_jeu_avant12	what_jeu_avant13	what_jeu_avant_autre	how_decouvert	how_decouvert_2	how_decouvert_3	how_decouvert_4	how_decouvert_5	how_decouvert_6	how_decouvert_7	how_decouvert_autre	1partie_1	1partie_2	1partie_3	1somme	depuis1	depuis2	depuis3	depuis4	depuis5	depuis6	depuis7	depuis_autre	progres_max1	progres_max2	progres_max3	progres_max4	progres_max5	progres_max6	progres_max7	progres_max8	progres_max9	progres_max_autre	variante1	variante2	variante3	variante4	variante5	var_tour1	var_tour2	var_tour3	var_arg1	var_arg2	var_arg3	variante_autre	variante_max1	variante_max2	variante_max3	variante_max4	variante_max5	var_tour_max1	var_tour_max2	var_tour_max3	var_arg_max1	var_arg_max2	var_tour_max3	internet_par_semaine	internet_jour	internet_heure	internet_heure2	sites	somme_compte	retire_compte	somme_internet	somme_live	calcul	bluff	chance	lecture	argent	autre_dimension	is_jeu_apres	what_jeu_apres1	what_jeu_apres2	what_jeu_apres3	what_jeu_apres4	what_jeu_apres5	what_jeu_apres6	what_jeu_apres7	what_jeu_apres8	what_jeu_apres9	what_jeu_apres10	what_jeu_apres11	what_jeu_apres_autre	is_autre_jeusport	what_autre_jeusport	is_sport	is_FPT_1	code_sexe	code_age_1	code_age_2	code_age_3	code_diplome	code_profession	code_profession_2	code_emploi	code_agglo_1	code_agglo_2		code_conj	code_enfants	code_pro	code_anciennete_1	code_anciennete_2	code_nbsite	code_1exp_1	code_1exp_2		code_expmaj	code_expmaj2				code_somme_p1_v1	code_somme_p1_v2	code_somme_pni_v1	code_somme_pni_v2	code_somme_pnl_v1	code_somme_pnl_v2																																																																																		code_nbj_l_v1	code_nbj_l_v2		code_reg_v1	code_reg_v2																																	
Masculin	1974		nouan le fuzelier	Marié(e), Pacsé(e)	0		0	2	Temps complet	0		Directeur de restaurant	BTS	Amateur	6 mois	Oui	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris sportifs	0	0	0	0	0	0	0	0	0	0	0		Emission TV	Amis	0	0	0	0	0		Sur Internet	0	0	Aucune	Sur Internet	Dans une association	0	0	0	0	0		En jouant en live	En lisant des magazines	En lisant des ouvrages spécialisés	0	0	0	0	0	0		Texas hold'em	0	0	0	0	Tournoi	Cash game	0	Freeroll	Argent réel	0		Texas hold'em	0	0	0	0	Tournoi	0	0	Argent réel	0	0	2 fois	En semaine et le week-end	Plutôt le soir	0	Winamax	0	Oui	Entre 5 et 10E	Aucune	2	3	4	1	5		Oui	Paris sportifs	0	0	0	0	0	0	0	0	0	0		Non	 	Non	Oui	Masculin	35 à 44 ans	35 à 44 ans	35 à 44 ans	BAC+2 ou +3	Cadres et professions intellectuelles supérieures	Cadres et professions intellectuelles supérieures	Temps complet	2 000 habitants	2 000 habitants	0	Marié(e), Pacsé(e)	2 enfants	Amateur	1 ans	1 ans	1 site	Emission TV	Amis	0	Sur Internet	0	0	Initiation online	0	Aucune	Aucune	Entre 5 et 10E	Entre 5 et 10E	Aucune	Aucune	Sur Internet	Dans une association	0	0	0	0	0	Dans une association	0	0	0	0	0	Internet	Clubs	0	0	0	0	0	Oui	Oui	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris sportifs	0	0	0	0	0	0	0	0	0	0	0	Paris sportifs	0	0	0	0	0	0	0	0	0	0	0	0	En jouant en live	En lisant des magazines	En lisant des ouvrages spécialisés	0	0	0	0	0	0	Texas hold'em	0	0	0	0	Tournoi	Cash game	0	Freeroll	Argent réel	0	Oui	Premier tournoi live	Texas hold'em	0	0	0	0	Tournoi	0	0	Argent réel	0	0	2 fois	2 fois	Moins d'un jour sur deux	Pratique on-line régulière	Pratique online régulière	En semaine et le week-end	Plutôt le soir	0	Moins de 10E	Moins de 10E	Oui	2	2	3	3	4	4	1	1	5	5	0	0	0	Non	0	0	0	0	0	0	Non	Moins de 10E	Moins de 10E	Entre 0 et 1 ans	35 à 44 ans	Moins d'un jour sur deux	Entre 0 et 1 ans
Masculin	1991	MArtigues	Le Mans	Célibataire	0		0	0	Etudiant, stagiaire, apprenti	0		Animateur socail	Bac	Semi-professionnel	4 ans	Oui	Blackjack	0	0	0	0	0	0	0	0	0	0	0	0		Amis	0	0	0	0	0	0		Entre amis	0	0	Entre 5 et 10E	Entre amis	En famille	Sur Internet	Dans un casino	Dans un cercle de jeu	Dans une association	0		En jouant en live	En jouant sur Internet	0	0	0	0	0	0	0		Texas hold'em	Omaha	Stud	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel		Texas hold'em	0	0	0	0	Sit & go	Tournoi	0	Freeroll	Argent réel	0	4 fois	En semaine et le week-end	Plutôt le soir	Plutôt la nuit	Winamax, Everest	30	Oui	Entre 5 et 10E	Entre 10 et 20E	2	5	1	4	3	Position	Oui	Jeux de grattage (Banco, Astro, etc.)	Roulette	Blackjack	0	0	0	0	0	0	0	0		Oui	Tennis de table, Piano, Guitare, théâtre 	Oui	Non	Masculin	18 à 24 ans	18 à 24 ans	18 à 24 ans	BAC	Professions intermédiaires	Professions intermédiaires	Etudiant, stagiaire, apprenti	20 000 habitants	20 000 habitants	0	Célibataire	Sans enfant	Semi-professionnel	4 ans	4 ans	3 sites	Amis	0	0	Entre amis	0	0	Initiation en live	0	Entre 5 et 10E	Entre 5 et 10E	Entre 5 et 10E	Entre 5 et 10E	Entre 10 et 20E	Entre 10 et 20E	Entre amis	En famille	Sur Internet	Dans un casino	Dans un cercle de jeux	Dans une association	0	Entre amis	En famille	Dans un casino	Dans un cercle de jeux	Dans une association	0	Parties privées	Internet	Casinos	Cercles de jeux	Clubs	0	0	Oui	Oui	Blackjack	0	0	0	0	0	0	0	0	0	0	0	0	Jeux de grattage (Banco, Astro, etc.)	Roulette	Blackjack	0	0	0	0	0	0	0	0	0	0	En jouant en live	En jouant sur Internet	0	0	0	0	0	0	0	Texas hold'em	Omaha	Stud	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	Sit & go	Tournoi	0	Freeroll	Argent réel	0	4 fois	4 fois	Plus d'un jour sur deux	Pratique on-line très régulière	Pratique online régulière	En semaine et le week-end	Plutôt le soir	Plutôt la nuit	10 à 99E	10 à 99E	Oui	2	2	5	5	1	1	4	4	3	3	La position, le niveau des blinds, la profondeur du stack	0	0	Oui	Sports de raquette (tennis, badmington, tennis de table, squash, golf, etc.)	0	0	Sports de raquette (tennis, badmington, tennis de table, squash, golf, etc.)	0	0	Oui	Moins de 10E	Entre 10 et 20E	Entre 4 et 5 ans	18 à 34 ans	Plus d'un jour sur deux	Entre 4 et 5 ans
Masculin	1983	Blois	Huisseau sur Cosson	Célibataire	0		0	0	Temps complet	0		Agent admiinistratif	Bac Comptabilité	Amateur	plus de 6 ans	Oui	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris sportifs	0	0	0	0	0	0	0	0	0	0	0		Emission TV	0	0	0	0	0	0		Entre amis	0	0	Entre 5 et 10E	Entre amis	Sur Internet	0	0	0	0	0		En jouant sur Internet	En regardant des émissions TV	0	0	0	0	0	0	0		Texas hold'em	0	0	0	0	Tournoi	Cash game	0	Argent réel	0	0		Texas hold'em	0	0	0	0	Tournoi	Cash game	0	Argent réel	0	0	Tous les jours	0	0	0	Winamax	2300	Oui	Entre 20 et 50E	Entre 5 et 10E	2	5	3	1	4		Oui	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris sportifs en ligne	0	0	0	0	0	0	0	0	0		Oui	Football 	Oui	Oui	Masculin	25 à 34 ans	25 à 34 ans	25 à 34 ans	BAC	Professions intermédiaires	Professions intermédiaires	Temps complet	2 000 habitants	2 000 habitants	0	Célibataire	Sans enfant	Amateur	6 ans et plus	6 ans et plus	3 sites	Emission TV	0	0	Entre amis	0	0	Initiation en live	0	Entre 5 et 10E	Entre 5 et 10E	Entre 20 et 50E	Entre 20 et 50E	Entre 5 et 10E	Entre 5 et 10E	Entre amis	Sur Internet	0	0	0	0	0	Entre amis	0	0	0	0	0	Parties privées	Internet	0	0	0	0	0	Oui	Oui	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris sportifs	0	0	0	0	0	0	0	0	0	0	0	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris sportifs en ligne	0	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	En regardant des émissions TV	0	0	0	0	0	0	0	Texas hold'em	0	0	0	0	Tournoi	Cash game	0	Argent réel	0	0	Oui	Premier tournoi live	Texas hold'em	0	0	0	0	Tournoi	Cash game	0	Argent réel	0	0	Tous les jours	Tous les jours	Tous les jours	Pratique on-line quotidienne	Pratique online quotidienne	0	0	0	1000E et plus	1000E et plus	Oui	2	2	5	5	3	3	1	1	4	4	0	0	0	Oui	Sports de balle (football, rugby, basketball, handball, volleyball, etc.)	0	0	Sports de balle (football, rugby, basketball, handball, volleyball, etc.)	0	0	Oui	Entre 20 et 50E	Moins de 10E	6 ans et plus	18 à 34 ans	Plus d'un jour sur deux	6 ans et plus
Masculin	0		Tours	Marié(e), Pacsé(e)	0		0	2	Retraité	0				Amateur	1 an	Non	0	0	0	0	0	0	0	0	0	0	0	0	0		Internet	0	0	0	0	0	0		Sur Internet	0	0	Entre 5 et 10E	En famille	0	0	0	0	0	0		En jouant sur Internet	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	Freeroll	Argent réel	0		0	0	0	0	0	0	0	0	Argent réel	0	0	2 fois	0	0	0		0	Non	Moins de 5E	0	0	0	1	0	0		Oui	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0	0		Non	 	Non	Oui	Masculin	0	0	0	0	0	0	Retraité	100 000 habitants	100 000 habitants	0	Marié(e), Pacsé(e)	2 enfants	Amateur	1 ans	1 ans	0	Internet	0	0	Sur Internet	0	0	Initiation online	0	Entre 5 et 10E	Entre 5 et 10E	Moins de 5E	Moins de 5E	Non réponse	0	En famille	0	0	0	0	0	0	En famille	0	0	0	0	0	Parties privées	0	0	0	0	0	0	Non	Oui	0	0	0	0	0	0	0	0	0	0	0	0	0	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	0	0	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Freeroll	Argent réel	0	Oui	Premier tournoi live	0	0	0	0	0	0	0	0	Argent réel	0	0	2 fois	2 fois	Moins d'un jour sur deux	Pratique on-line régulière	Pratique online régulière	0	0	0	Non réponse	0	Non	Non réponse	0	Non réponse	0	1	1	Non réponse	0	Non réponse	0	0	0	0	Non	0	0	0	0	0	0	Non	Moins de 10E	0	Entre 0 et 1 ans	0	Moins d'un jour sur deux	Entre 0 et 1 ans
Masculin	1961	Dinar	Blois	Marié(e), Pacsé(e)	0		Domicile conjugal	4	Temps complet	0		Contrôleur de travaux	CAP	Amateur	4 ans	Oui	Jeux de grattage (Banco, Astro, etc.)	Blackjack	0	0	0	0	0	0	0	0	0	0	0		Emission TV	0	0	0	0	0	0		Sur Internet	0	0	Aucune	Entre amis	En famille	Entre collègues de travail	Sur Internet	Dans un casino	Dans un cercle de jeu	Dans une association		En jouant en live	En jouant sur Internet	En regardant des émissions TV	0	0	0	0	0	0		Texas hold'em	Omaha	0	0	0	0	0	0	Freeroll	Argent réel	0		Texas hold'em	0	0	0	0	0	0	0	0	0	0	4 fois	Uniquement en semaine	Plutôt le soir	0	Winamax, Bwin, Partypoker	100	Non	Entre 5 et 10E	Plus de 50E	1	3	2	4	5		Oui	Blackjack	Machines à sous	0	0	0	0	0	0	0	0	0		Oui	Footing 	Oui	Non	Masculin	45 à 54 ans	45 à 54 ans	45 ans et +	BEP, CAP	Ouvriers	Ouvriers	Temps complet	20 000 habitants	20 000 habitants	Domicile conjugal	Marié(e), Pacsé(e)	4 enfants et plus	Amateur	4 ans	4 ans	2 sites	Emission TV	0	0	Sur Internet	0	0	Initiation online	0	Aucune	Aucune	Entre 5 et 10E	Entre 5 et 10E	Plus de 50E	Plus de 50E	Entre amis	En famille	Entre collègues de travail	Sur Internet	Dans un casino	Dans un cercle de jeux	Dans une association	Entre amis	En famille	Entre collègues de travail	Dans un casino	Dans un cercle de jeux	Dans une association	Parties privées	Internet	Casinos	Cercles de jeux	Clubs	0	0	Oui	Oui	Jeux de grattage (Banco, Astro, etc.)	Blackjack	0	0	0	0	0	0	0	0	0	0	0	Blackjack	Machines à sous	0	0	0	0	0	0	0	0	0	0	0	En jouant en live	En jouant sur Internet	En regardant des émissions TV	0	0	0	0	0	0	Texas hold'em	Omaha	0	0	0	0	0	0	Freeroll	Argent réel	0	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	0	0	0	0	0	0	4 fois	4 fois	Plus d'un jour sur deux	Pratique on-line très régulière	Pratique online régulière	Uniquement en semaine	Plutôt le soir	0	100 à 999E	100 à 999E	Non	1	1	3	3	2	2	4	4	5	5	0	0	0	Oui	Course à pied (marathon, triathlon, footing, jogging, running, etc.)	0	0	Course à pied (marathon, triathlon, footing, jogging, running, etc.)	0	0	Oui	Moins de 10E	Plus de 50E	Entre 4 et 5 ans	45 à 54 ans	Plus d'un jour sur deux	Entre 4 et 5 ans
Masculin	1959	Nord	Sainte Savine	Marié(e), Pacsé(e)	0		Domicile conjugal	0	Femme ou homme au foyer	0		Sans	Bac+2	Semi-professionnel	plus de 6 ans	Oui	Paris sportifs	Paris hippiques	Blackjack	Baccara	0	0	0	0	0	0	0	0	0		Amis	0	0	0	0	0	0		Entre amis	0	0	Plus de 50E	Entre amis	Sur Internet	Dans un casino	Dans un cercle de jeu	0	0	0		En jouant en live	En jouant sur Internet	En explorant différentes variantes du poker	En regardant des émissions TV	En regardant des vidéos sur Internet	En lisant des magazines	En lisant des ouvrages spécialisés	En participant à des forums	En discutant avec des joueurs		Texas hold'em	Omaha	Stud	Poker fermé	Dealer's choice	Sit & go	Tournoi	Cash game	Freeroll	Argent réel	0		Texas hold'em	Omaha	0	0	0	Tournoi	Cash game	0	Argent réel	0	0	Tous les jours	En semaine et le week-end	Plutôt le soir	Plutôt la nuit	Winamax, Partouche, Barrière, 888, Partypoker, Unibet, Partypoker	0	Oui	Plus de 50E	Plus de 50E	3	4	5	1	2		Oui	Paris sportifs	Paris hippiques	Blackjack	Baccara	0	0	0	0	0	0	0		Oui	Go 	Non	Non	Masculin	45 à 54 ans	45 à 54 ans	45 ans et +	BAC+2 ou +3	Etudiants, apprentis, stagiaires, sans emploi	Etudiants, apprentis, stagiaires, sans emploi	Femme ou homme au foyer	2 000 habitants	2 000 habitants	Domicile conjugal	Marié(e), Pacsé(e)	0	Semi-professionnel	6 ans et plus	6 ans et plus	1 site	Amis	0	0	Entre amis	0	0	Initiation en live	0	Plus de 50E	Plus de 50E	Plus de 50E	Plus de 50E	Plus de 50E	Plus de 50E	Entre amis	Sur Internet	Dans un casino	Dans un cercle de jeux	0	0	0	Entre amis	Dans un casino	Dans un cercle de jeux	0	0	0	Parties privées	Internet	Casinos	Cercles de jeux	0	0	0	Oui	Oui	Paris sportifs	Paris hippiques	Blackjack	Baccara	0	0	0	0	0	0	0	0	0	Paris sportifs	Paris hippiques	Blackjack	Baccara	0	0	0	0	0	0	0	0	0	En jouant en live	En jouant sur Internet	En explorant différentes variantes du poker	En regardant des émissions TV	En regardant des vidéos sur Internet	En lisant des magazines	En lisant des ouvrages spécialisés	En participant à des forums	En discutant avec des joueurs	Texas hold'em	Omaha	Stud	Poker fermé	Dealer's choice	Sit & go	Tournoi	Cash game	Freeroll	Argent réel	0	Non	Expérience d'un tournoi live	Texas hold'em	Omaha	0	0	0	Tournoi	Cash game	0	Argent réel	0	0	Tous les jours	Tous les jours	Tous les jours	Pratique on-line quotidienne	Pratique online quotidienne	En semaine et le week-end	Plutôt le soir	Plutôt la nuit	Non réponse	0	Oui	3	3	4	4	5	5	1	1	2	2	0	0	0	Oui	Jeux de société (échecs, go, backgammon, etc.)	0	0	Jeux de société (échecs, go, backgammon, etc.)	0	0	Non	Plus de 50E	Plus de 50E	6 ans et plus	45 à 54 ans	Plus d'un jour sur deux	6 ans et plus
Masculin	1968	Angers	Angers	Marié(e), Pacsé(e)	0		0	2	Temps complet	0		Technicien chimiste	BTS	Amateur	plus de 6 ans	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris hippiques	0	0	0	0	0	0	0	0	0	0		Emission TV	0	0	0	0	0	0		Entre amis	0	0	Entre 10 et 20E	Entre amis	Entre collègues de travail	Sur Internet	0	0	0	0		En jouant sur Internet	En regardant des émissions TV	0	0	0	0	0	0	0		Texas hold'em	Poker fermé	0	0	0	Sit & go	Tournoi	Cash game	Freeroll	Argent réel	0		Texas hold'em	0	0	0	0	0	0	0	0	0	0	2 fois	En semaine et le week-end	Plutôt la nuit	0	Winamax	5	Non	Moins de 5E	Entre 20 et 50E	3	2	5	1	4		Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris hippiques	0	0	0	0	0	0	0	0		Oui	Badminton, natation 	Oui	Oui	Masculin	35 à 44 ans	35 à 44 ans	35 à 44 ans	BAC+2 ou +3	Professions intermédiaires	Professions intermédiaires	Temps complet	20 000 habitants	20 000 habitants	0	Marié(e), Pacsé(e)	2 enfants	Amateur	6 ans et plus	6 ans et plus	1 site	Emission TV	0	0	Entre amis	0	0	Initiation en live	0	Entre 10 et 20E	Entre 10 et 20E	Moins de 5E	Moins de 5E	Entre 20 et 50E	Entre 20 et 50E	Entre amis	Entre collègues de travail	Sur Internet	0	0	0	0	Entre amis	Entre collègues de travail	0	0	0	0	Parties privées	Internet	0	0	0	0	0	Oui	Oui	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris hippiques	0	0	0	0	0	0	0	0	0	0	Jeux de grattage (Banco, Astro, etc.)	Jeux de tirage (Loto, EuroMillions, Keno, etc.)	Paris hippiques	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	En regardant des émissions TV	0	0	0	0	0	0	0	Texas hold'em	Poker fermé	0	0	0	Sit & go	Tournoi	Cash game	Freeroll	Argent réel	0	Oui	Premier tournoi live	Texas hold'em	0	0	0	0	0	0	0	0	0	0	2 fois	2 fois	Moins d'un jour sur deux	Pratique on-line régulière	Pratique online régulière	En semaine et le week-end	Plutôt la nuit	0	Moins de 10E	Moins de 10E	Non	3	3	2	2	5	5	1	1	4	4	0	0	0	Oui	Sports de raquette (tennis, badmington, tennis de table, squash, golf, etc.)	0	0	Sports de raquette (tennis, badmington, tennis de table, squash, golf, etc.)	0	0	Oui	Moins de 10E	Entre 20 et 50E	6 ans et plus	35 à 44 ans	Moins d'un jour sur deux	6 ans et plus
Masculin	1983	Les Sables d'Olonne	Tours	Marié(e), Pacsé(e)	0		0	0	Temps complet	0		Conducteur de travaux	Ingénieur Bac+5	Amateur	4 ans	Non	0	0	0	0	0	0	0	0	0	0	0	0	0		Amis	0	0	0	0	0	0		Sur Internet	0	0	Aucune	Entre amis	En famille	Sur Internet	Dans un casino	Dans une association	0	0		En jouant en live	En jouant sur Internet	0	0	0	0	0	0	0		Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel		Texas hold'em	0	0	0	0	Sit & go	0	0	Argent réel	0	0	3 fois	En semaine et le week-end	Plutôt le soir	0	Winamax, Everest	1000	Oui	Entre 10 et 20E	Plus de 50E	3	4	5	2	1	Connaissance de soi	Non	0	0	0	0	0	0	0	0	0	0	0		Oui	Basket, Badminton, surf 	Oui	Non	Masculin	25 à 34 ans	25 à 34 ans	25 à 34 ans	BAC+4 et plus	Ouvriers	Ouvriers	Temps complet	100 000 habitants	100 000 habitants	0	Marié(e), Pacsé(e)	Sans enfant	Amateur	4 ans	4 ans	0	Amis	0	0	Sur Internet	0	0	Initiation online	0	Aucune	Aucune	Entre 10 et 20E	Entre 10 et 20E	Plus de 50E	Plus de 50E	Entre amis	En famille	Sur Internet	Dans un casino	Dans une association	0	0	Entre amis	En famille	Dans un casino	Dans une association	0	0	Parties privées	Internet	Casinos	Clubs	0	0	0	Non	Non	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant en live	En jouant sur Internet	0	0	0	0	0	0	0	Texas hold'em	Omaha	0	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	Sit & go	0	0	Argent réel	0	0	3 fois	3 fois	Moins d'un jour sur deux	Pratique on-line régulière	Pratique online régulière	En semaine et le week-end	Plutôt le soir	0	1000E et plus	1000E et plus	Oui	3	3	4	4	5	5	2	2	1	1	La patience, la maîtrise de soi, le sérieux	0	0	Oui	Sports de balle (football, rugby, basketball, handball, volleyball, etc.)	0	0	Sports de balle (football, rugby, basketball, handball, volleyball, etc.)	0	0	Oui	Entre 10 et 20E	Plus de 50E	Entre 4 et 5 ans	18 à 34 ans	Moins d'un jour sur deux	Entre 4 et 5 ans
Masculin	1979	Chambray les Tours 37	Monts 37	Marié(e), Pacsé(e)	0		0	3	Temps complet	0		Technicien Développement	DUT Mesures physiques	Amateur	1 an	Oui	Jeux de grattage (Banco, Astro, etc.)	Paris sportifs	0	0	0	0	0	0	0	0	0	0	0		Emission TV	Amis	0	0	0	0	0		Sur Internet	0	0	Moins de 5E	Entre amis	En famille	Sur Internet	0	0	0	0		En jouant sur Internet	0	0	0	0	0	0	0	0		Texas hold'em	0	0	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	0		Texas hold'em	0	0	0	0	Tournoi	0	0	0	0	0	3 fois	En semaine et le week-end	Plutôt le soir	0	Winamax, Eurosport	0	Non	Aucune	Moins de 5E	3	5	4	1	2		Non	0	0	0	0	0	0	0	0	0	0	0		Oui	Football 	Oui	Non	Masculin	25 à 34 ans	25 à 34 ans	25 à 34 ans	BAC+2 ou +3	Professions intermédiaires	Professions intermédiaires	Temps complet	2 000 habitants	2 000 habitants	0	Marié(e), Pacsé(e)	3 enfants	Amateur	1 ans	1 ans	1 site	Emission TV	Amis	0	Sur Internet	0	0	Initiation online	0	Moins de 5E	Moins de 5E	Aucune	Aucune	Moins de 5E	Moins de 5E	Entre amis	En famille	Sur Internet	0	0	0	0	Entre amis	En famille	0	0	0	0	Parties privées	Internet	0	0	0	0	0	Oui	Non	Jeux de grattage (Banco, Astro, etc.)	Paris sportifs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	0	0	0	0	0	0	0	0	Texas hold'em	0	0	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	0	Non	Expérience d'un tournoi live	Texas hold'em	0	0	0	0	Tournoi	0	0	0	0	0	3 fois	3 fois	Moins d'un jour sur deux	Pratique on-line régulière	Pratique online régulière	En semaine et le week-end	Plutôt le soir	0	Non réponse	0	Non	3	3	5	5	4	4	1	1	2	2	0	0	0	Oui	Sports de balle (football, rugby, basketball, handball, volleyball, etc.)	0	0	Sports de balle (football, rugby, basketball, handball, volleyball, etc.)	0	0	Oui	Moins de 10E	Moins de 10E	Entre 0 et 1 ans	18 à 34 ans	Moins d'un jour sur deux	Entre 0 et 1 ans
Féminin	1978	Montpellier	Bourges	En concubinage	0		0	2	Temps partiel	0		Infirmière	Diplôme d'infirmière	Amateur	4 ans	Non	0	0	0	0	0	0	0	0	0	0	0	0	0		Presse	0	0	0	0	0	0		Sur Internet	0	0	Aucune	Entre amis	Sur Internet	0	0	0	0	0		En jouant sur Internet	En regardant des vidéos sur Internet	En lisant des magazines	En lisant des ouvrages spécialisés	0	0	0	0	0		Texas hold'em	0	0	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel		Texas hold'em	0	0	0	0	Sit & go	Tournoi	0	Argent réel	0	0	3 fois	En semaine et le week-end	0	0	Winamax	100	Oui	Moins de 5E	Aucune	2	5	4	1	3		Non	0	0	0	0	0	0	0	0	0	0	0		Oui	Photo 	Non	Oui	Féminin	25 à 34 ans	25 à 34 ans	25 à 34 ans	BAC+2 ou +3	Professions intermédiaires	Professions intermédiaires	Temps partiel	20 000 habitants	20 000 habitants	0	En concubinage	2 enfants	Amateur	4 ans	4 ans	1 site	Presse	0	0	Sur Internet	0	0	Initiation online	0	Aucune	Aucune	Moins de 5E	Moins de 5E	Aucune	Aucune	Entre amis	Sur Internet	0	0	0	0	0	Entre amis	0	0	0	0	0	Parties privées	Internet	0	0	0	0	0	Non	Non	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	En jouant sur Internet	En regardant des vidéos sur Internet	En lisant des magazines	En lisant des ouvrages spécialisés	0	0	0	0	0	Texas hold'em	0	0	0	0	Sit & go	Tournoi	Cash game	Argent fictif	Freeroll	Argent réel	Oui	Premier tournoi live	Texas hold'em	0	0	0	0	Sit & go	Tournoi	0	Argent réel	0	0	3 fois	3 fois	Moins d'un jour sur deux	Pratique on-line régulière	Pratique online régulière	En semaine et le week-end	0	0	100 à 999E	100 à 999E	Oui	2	2	5	5	4	4	1	1	3	3	0	0	0	Oui	Activités artistiques (musique, photographie, sculture, danse, écriture, lecture, etc.)	0	0	Activités artistiques (musique, photographie, sculture, danse, écriture, lecture, etc.)	0	0	Non	Moins de 10E	Moins de 10E	Entre 4 et 5 ans	18 à 34 ans	Moins d'un jour sur deux	Entre 4 et 5 ans
